new_topic_id,new_topic_new_id,new_topic_relevance_score,new_topic_topic_id
24199,8052,0.161647,27
24200,8052,1.0,19
24201,8052,0.158519,30
24202,8053,0.158519,27
24203,8053,0.310843,16
24204,8053,0.538269,25
24205,8054,0.5,24
24206,8054,0.5,19
24207,8054,0.918141,25
24208,8055,0.158519,26
24209,8055,0.495866,25
24210,8056,1.0,21
24211,8057,0.158519,26
24212,8057,0.576289,30
24213,8057,0.214378,25
24214,8058,0.310843,26
24215,8058,0.360215,25
24216,8058,1.0,28
24217,8058,0.961735,20
24218,8059,0.158519,26
24219,8059,0.495866,25
24220,8060,0.158519,26
24221,8060,1.0,25
24222,8061,0.310843,16
24223,8061,1.0,24
24224,8062,0.158519,26
24225,8062,0.495866,25
24226,8063,0.365926,25
24227,8063,0.818451,20
24228,8063,0.161647,27
24229,8063,0.5,23
24230,8063,0.5,19
24231,8064,0.161647,20
24232,8064,1.0,28
24233,8065,0.5,29
24234,8065,0.266143,25
24235,8065,0.5,28
24236,8065,0.928139,20
24237,8066,0.451494,30
24238,8067,0.158519,17
24239,8069,0.158519,17
24240,8067,0.108179,25
24241,8069,0.108179,25
24242,8067,0.5,28
24243,8069,0.5,28
24244,8067,0.5,24
24245,8069,0.5,24
24246,8068,1.0,28
24247,8067,0.158519,17
24248,8069,0.158519,17
24249,8067,0.108179,25
24250,8069,0.108179,25
24251,8067,0.5,28
24252,8069,0.5,28
24253,8067,0.5,24
24254,8069,0.5,24
24255,8070,0.77141,20
24256,8070,1.0,29
24257,8070,0.495866,25
24258,8071,0.310843,26
24259,8071,1.0,23
24260,8071,0.495866,25
24261,8072,0.158519,26
24262,8072,0.495866,25
24263,8073,0.25,24
24264,8073,0.25,19
24265,8073,0.310843,16
24266,8073,0.25,22
24267,8073,0.99793,25
24268,8073,0.25,28
24269,8073,0.891286,20
24270,8074,0.158519,26
24271,8074,0.5,29
24272,8074,0.538269,25
24273,8074,0.5,28
24274,8074,0.495866,20
24275,8075,1.0,24
24276,8076,1.0,28
24277,8077,0.158519,20
24278,8077,0.682689,16
24279,8077,0.87644,25
24280,8078,0.977154,25
24281,8078,0.333333,28
24282,8078,0.714479,20
24283,8078,0.333333,21
24284,8078,0.333333,24
24285,8079,0.158519,26
24286,8080,0.744043,20
24287,8080,0.5,23
24288,8080,0.5,22
24289,8081,0.576289,20
24290,8081,1.0,23
24291,8081,0.108179,25
24292,8082,1.0,25
24293,8082,0.938793,20
24294,8082,0.108179,27
24295,8082,1.0,19
24296,8083,0.158519,20
24297,8083,1.0,24
24298,8083,0.962106,25
24299,8084,0.158519,20
24300,8084,0.451494,16
24301,8084,0.796627,25
24302,8085,0.158519,26
24303,8085,0.495866,25
24304,8086,0.5,23
24305,8086,0.5,22
24306,8087,0.818451,20
24307,8087,1.0,19
24308,8087,0.999897,25
24309,8089,0.158519,26
24310,8089,0.495866,25
24311,8090,0.994953,20
24312,8090,1.0,29
24313,8090,0.451494,25
24314,8091,0.96136,20
24315,8091,1.0,29
24316,8092,0.158519,26
24317,8092,0.108179,27
24318,8092,0.158519,30
24319,8093,0.333333,23
24320,8093,0.310843,26
24321,8093,0.310843,17
24322,8093,0.333333,22
24323,8093,0.996023,25
24324,8093,0.333333,28
24325,8093,0.999997,20
24326,8093,0.158519,27
24327,8094,0.5,29
24328,8094,0.5,24
24329,8095,1.0,29
24330,8095,0.684621,25
24331,8096,0.5,24
24332,8096,0.5,28
24333,8097,0.158519,20
24334,8097,0.5,19
24335,8097,0.5,28
24336,8098,0.538269,20
24337,8099,0.980922,25
24338,8099,0.5,28
24339,8099,0.818451,20
24340,8099,0.5,24
24341,8100,0.214378,25
24342,8101,0.108179,27
24343,8101,0.538269,25
24344,8102,0.614606,25
24345,8102,1.0,28
24346,8103,0.875462,20
24347,8103,1.0,22
24348,8103,0.316726,25
24349,8104,0.108179,25
24350,8105,0.77141,25
24351,8106,1.0,23
24352,8108,1.0,23
24353,8107,0.451494,25
24354,8107,1.0,28
24355,8106,1.0,23
24356,8108,1.0,23
24357,8109,0.310843,26
24358,8109,0.955357,25
24359,8109,0.5,28
24360,8109,0.158519,20
24361,8109,0.5,24
24362,8110,0.99793,25
24363,8111,0.451494,26
24364,8112,0.214378,25
24365,8112,0.576289,27
24366,8112,0.5,23
24367,8112,0.5,19
24368,8113,0.158519,25
24369,7585,0.108179,25
24370,8115,0.108179,25
24371,8121,0.108179,25
24372,8116,0.928139,26
24373,8116,0.158519,30
24374,8116,0.108179,25
24375,8117,0.310843,26
24376,8117,1.0,24
24377,8117,0.108179,25
24378,8119,0.5,24
24379,8119,0.5,28
24380,8120,0.495866,25
24381,7585,0.108179,25
24382,8115,0.108179,25
24383,8121,0.108179,25
24384,8122,1.0,24
24385,8122,0.214378,25
24386,8123,0.451494,30
24387,8123,0.839681,25
24388,8124,0.576289,30
24389,8124,0.96136,25
24390,8126,0.158519,26
24391,8126,0.108179,25
24392,8127,0.5,22
24393,8127,0.5,24
24394,8128,1.0,29
24395,8128,0.266143,25
24396,8129,0.451494,30
24397,8129,0.614606,25
24398,8130,1.0,24
24399,8131,0.158519,16
24400,8131,0.538269,25
24401,8133,0.158519,20
24402,8133,1.0,28
24403,8134,0.161647,20
24404,8134,1.0,24
24405,8134,0.158519,25
24406,8135,1.0,24
24407,8136,1.0,24
24408,8137,0.25,22
24409,8137,0.495866,25
24410,8137,0.25,21
24411,8137,0.25,24
24412,8137,0.25,19
24413,8139,0.108179,27
24414,8139,0.976913,25
24415,8139,0.158519,18
24416,8140,0.158519,20
24417,8140,0.108179,25
24418,8141,0.333333,21
24419,8141,0.333333,24
24420,8141,0.333333,28
24421,8142,0.158519,20
24422,8142,0.576289,30
24423,8142,0.108179,25
24424,8143,0.5,24
24425,8143,0.5,22
24426,8143,0.108179,25
24427,8144,1.0,29
24428,8144,0.999921,25
24429,8145,1.0,21
24430,8145,0.538269,25
24431,8146,1.0,24
24432,8148,0.413559,25
24433,8148,1.0,28
24434,8149,1.0,21
24435,8149,0.360215,25
24436,8150,0.891286,25
24437,8150,1.0,28
24438,8151,0.5,23
24439,8151,0.5,29
24440,8151,0.905476,25
24441,8152,0.108179,25
24442,8154,0.938793,25
24443,8154,1.0,28
24444,8156,0.858979,25
24445,8158,1.0,24
24446,8159,0.108179,27
24447,8159,0.95493,25
24448,8159,0.158519,18
24449,8160,1.0,29
24450,8160,0.999975,25
24451,8161,0.158519,18
24452,8161,0.161647,25
24453,8162,0.684621,20
24454,8163,0.5,21
24455,8163,0.5,28
24456,8164,1.0,24
24457,8165,1.0,29
24458,8166,0.5,19
24459,8166,0.108179,25
24460,8166,0.5,28
24461,8167,0.310843,26
24462,8168,1.0,24
24463,8168,0.684621,25
24464,8170,0.108179,25
24465,8170,0.333333,28
24466,8170,0.938238,20
24467,8170,0.333333,21
24468,8170,0.333333,24
24469,8171,0.333333,29
24470,8171,0.108179,25
24471,8171,0.333333,28
24472,8171,0.576289,20
24473,8171,0.333333,23
24474,8172,0.161647,27
24475,8172,0.999956,25
24476,8173,0.917436,20
24477,8173,0.980922,25
24478,8174,0.997405,25
24479,8175,0.5,29
24480,8175,0.108179,25
24481,8175,0.5,28
24482,8175,0.947132,20
24483,8176,0.5,24
24484,8176,0.5,19
24485,8177,0.682689,20
24486,8177,0.5,29
24487,8177,0.5,24
24488,8178,1.0,24
24489,8178,0.161647,25
24490,8180,1.0,29
24491,8180,0.108179,25
24492,8181,1.0,23
24493,8181,0.992549,25
24494,8182,0.333333,22
24495,8182,0.214378,25
24496,8182,0.333333,28
24497,8182,0.310843,20
24498,8182,0.333333,24
24499,8183,0.108179,20
24500,8183,1.0,24
24501,8184,0.310843,26
24502,8184,0.158519,17
24503,8184,0.905476,25
24504,8184,1.0,24
24505,8185,1.0,21
24506,8185,0.684621,25
24507,8186,0.333333,29
24508,8186,0.988915,25
24509,8186,0.333333,28
24510,8186,0.87644,20
24511,8186,0.451494,27
24512,8186,0.333333,24
24513,8187,0.495866,20
24514,8188,0.576289,26
24515,8188,0.962106,25
24516,8188,0.158519,20
24517,8188,1.0,19
24518,8189,0.999999,20
24519,8189,1.0,25
24520,8190,0.5,22
24521,8190,1.0,25
24522,8190,0.94762,20
24523,8190,0.108179,27
24524,8190,0.5,19
24525,8191,0.875462,20
24526,8191,1.0,22
24527,8191,0.962106,25
24528,8193,0.108179,27
24529,8193,1.0,21
24530,8193,0.999955,25
24531,8194,1.0,28
24532,8195,0.158519,20
24533,8195,0.158519,17
24534,8195,1.0,24
24535,8196,0.682689,30
24536,8196,0.161647,25
24537,8197,0.158519,20
24538,8198,1.0,24
24539,8199,0.77141,25
24540,8200,1.0,28
24541,8201,0.158519,20
24542,8201,0.108179,25
24543,8201,1.0,28
24544,8202,0.158519,25
24545,8203,1.0,24
24546,8204,0.310843,30
24547,8205,0.158519,26
24548,8205,1.0,24
24549,8205,0.999897,25
24550,8206,0.538269,25
24551,8210,0.538269,25
24552,8208,0.744043,20
24553,8208,1.0,22
24554,8208,0.316726,25
24555,8209,0.360215,25
24556,8209,0.158519,27
24557,8209,0.108179,20
24558,8209,1.0,24
24559,8206,0.538269,25
24560,8210,0.538269,25
24561,8211,1.0,23
24562,8211,0.538269,25
24563,8212,0.333333,23
24564,8212,0.333333,24
24565,8212,0.333333,28
24566,8213,0.158519,26
24567,8213,1.0,24
24568,8213,0.999897,25
24569,8214,0.214378,25
24570,8214,0.5,28
24571,8214,0.650727,20
24572,8214,0.5,24
24573,8215,0.158519,26
24574,8215,0.858979,25
24575,8215,0.650727,20
24576,8215,0.5,23
24577,8215,0.5,24
24578,8217,0.333333,28
24579,8217,0.451494,20
24580,8217,0.333333,23
24581,8217,0.333333,24
24582,8218,0.538269,20
24583,8218,0.684621,25
24584,8218,1.0,28
24585,8219,0.459462,25
24586,8220,1.0,29
24587,8220,0.108179,25
24588,8221,1.0,19
24589,8221,0.929393,25
24590,8222,0.5,21
24591,8222,0.5,19
24592,8223,0.5,24
24593,8223,0.5,28
24594,8224,0.158519,25
24595,8225,0.9545,26
24596,8225,0.818451,25
24597,8225,1.0,19
24598,8225,0.451494,30
24599,8226,0.333333,22
24600,8226,0.266143,25
24601,8226,0.333333,28
24602,8226,0.158519,20
24603,8226,0.333333,24
24604,8227,0.158519,26
24605,8227,0.158519,17
24606,8228,0.495866,27
24607,8228,0.266143,25
24608,8228,1.0,28
24609,8229,0.333333,22
24610,8229,0.333333,28
24611,8229,0.451494,20
24612,8229,0.333333,23
24613,8230,0.989041,25
24614,8230,0.5,28
24615,8230,0.99915,20
24616,8230,0.5,24
24617,8231,0.108179,20
24618,8231,0.5,23
24619,8231,0.5,22
24620,8232,1.0,28
24621,8233,0.495866,20
24622,8234,0.5,24
24623,8234,0.929393,25
24624,8234,0.5,28
24625,8236,0.158519,27
24626,8236,0.161647,25
24627,8237,1.0,28
24628,8238,0.5,29
24629,8238,0.108179,25
24630,8238,0.5,28
24631,8239,0.999606,20
24632,8239,0.413559,25
24633,8240,1.0,28
24634,8241,0.108179,20
24635,8241,0.161647,25
24636,8241,1.0,28
24637,8243,0.5,24
24638,8243,0.5,28
24639,8246,0.158519,27
24640,8247,0.360215,20
24641,8247,0.108179,25
24642,8249,0.158519,26
24643,8249,0.650727,25
24644,8250,0.158519,20
24645,8250,0.795202,25
24646,8251,1.0,24
24647,8251,0.650727,25
24648,8252,0.360215,25
24649,8255,0.310843,26
24650,8256,0.310843,20
24651,8256,0.316726,25
24652,8256,1.0,28
24653,8258,0.929393,25
24654,8258,1.0,28
24655,8259,1.0,24
24656,8259,0.495866,25
24657,8260,0.5,22
24658,8260,0.5,19
24659,8261,0.158519,20
24660,8261,0.108179,25
24661,8262,1.0,24
24662,8264,1.0,22
24663,8265,0.451494,30
24664,8265,0.158519,25
24665,8267,1.0,24
24666,8268,1.0,24
24667,8267,1.0,24
24668,8268,1.0,24
24669,8269,0.451494,20
24670,8271,0.451494,26
24671,8271,0.891286,25
24672,8272,0.769861,20
24673,8273,0.576289,20
24674,8274,0.451494,30
24675,8274,0.947132,25
24676,8276,0.94762,25
24677,8277,0.310843,20
24678,8277,0.838487,16
24679,8277,0.87644,25
24680,8278,1.0,23
24681,8278,0.858979,25
24682,8279,0.158519,20
24683,8279,0.928139,26
24684,8280,0.266143,25
24685,8281,0.158519,26
24686,8281,0.25,29
24687,8281,0.25,22
24688,8281,0.999326,25
24689,8281,0.25,28
24690,8281,0.25,24
24691,8282,0.310843,25
24692,8282,1.0,28
24693,8283,0.365926,25
24694,8283,1.0,28
24695,8284,0.25,29
24696,8284,0.25,22
24697,8284,0.87644,25
24698,8284,0.108179,20
24699,8284,0.25,24
24700,8284,0.25,19
24701,8285,1.0,24
24702,8286,0.158519,25
24703,8287,0.158519,26
24704,8287,1.0,22
24705,8287,0.918141,25
24706,8287,0.310843,20
24707,8288,1.0,24
24708,8289,0.905476,20
24709,8289,1.0,22
24710,8289,1.0,25
24711,8290,1.0,28
24712,8291,0.108179,25
24713,8292,0.5,22
24714,8292,0.5,28
24715,8293,0.5,23
24716,8293,0.5,24
24717,8294,0.158519,16
24718,8294,0.538269,25
24719,8294,0.77141,20
24720,8294,0.108179,27
24721,8294,1.0,24
24722,8295,0.108179,20
24723,8295,0.999995,25
24724,8296,0.998663,25
24725,8297,1.0,24
24726,8298,0.495866,25
24727,8299,0.266143,25
24728,8300,1.0,24
24729,8300,0.495866,25
24730,8301,0.682689,26
24731,8301,0.451494,16
24732,8301,0.962106,25
24733,8301,0.918141,20
24734,8301,1.0,19
24735,8302,0.947132,20
24736,8302,0.459462,25
24737,8303,0.5,24
24738,8303,0.999985,25
24739,8303,0.5,28
24740,8304,0.158519,30
24741,8305,1.0,21
24742,8305,0.962106,25
24743,8306,0.682689,16
24744,8306,0.538269,25
24745,8306,0.158519,20
24746,8306,1.0,19
24747,8307,0.158519,26
24748,8308,1.0,28
24749,8309,0.999682,26
24750,8309,1.0,25
24751,8310,1.0,21
24752,8310,0.905476,25
24753,8311,0.967321,20
24754,8311,0.158519,26
24755,8311,0.998356,25
24756,8312,0.928139,26
24757,8313,1.0,24
24758,8314,0.744043,20
24759,8314,0.9545,16
24760,8314,0.87644,25
24761,8315,0.962106,25
24762,8315,0.5,28
24763,8315,0.818451,20
24764,8315,0.5,24
24765,8316,0.108179,25
24766,8317,0.266143,25
24767,8318,1.0,24
24768,8319,0.158519,20
24769,8319,0.266143,25
24770,8319,1.0,28
24771,8320,0.360215,20
24772,8321,0.266143,25
24773,8321,0.5,28
24774,8321,0.999919,20
24775,8321,0.5,24
24776,8322,1.0,24
24777,8322,0.576289,30
24778,8323,0.87644,25
24779,8323,0.158519,18
24780,8325,0.25,22
24781,8325,1.0,25
24782,8325,0.25,28
24783,8325,0.495866,20
24784,8325,0.25,24
24785,8325,0.25,19
24786,8326,1.0,24
24787,8326,0.752319,25
24788,8327,0.360215,20
24789,8327,0.980922,25
24790,8327,1.0,28
24791,8328,0.5,23
24792,8328,0.5,24
24793,8329,0.333333,24
24794,8329,0.333333,22
24795,8329,0.333333,28
24796,8330,0.451494,30
24797,8330,0.360215,25
24798,8331,0.310843,26
24799,8331,0.365926,25
24800,8331,0.310843,20
24801,8331,1.0,23
24802,8332,1.0,28
24803,8333,0.158519,20
24804,8333,1.0,28
24805,8336,0.158519,16
24806,8336,1.0,22
24807,8337,0.158519,25
24808,8339,0.266143,25
24809,8341,0.538269,25
24810,8342,0.158519,26
24811,8342,0.451494,30
24812,8343,0.972193,16
24813,8344,0.25,29
24814,8344,0.989041,25
24815,8344,0.25,28
24816,8344,0.928769,20
24817,8344,0.25,24
24818,8344,0.25,19
24819,8345,0.158519,20
24820,8345,0.158519,27
24821,8345,1.0,24
24822,8346,0.266143,25
24823,8346,0.333333,28
24824,8346,0.333333,24
24825,8346,0.333333,19
24826,8347,0.158519,26
24827,8348,0.333333,22
24828,8348,0.684621,25
24829,8348,0.333333,28
24830,8348,0.108179,20
24831,8348,0.333333,24
24832,8349,0.451494,20
24833,8349,0.161647,25
24834,8350,0.769861,20
24835,8350,0.5,23
24836,8350,0.5,28
24837,8351,0.5,23
24838,8351,0.310843,26
24839,8351,0.310843,17
24840,8351,0.5,22
24841,8351,0.684621,25
24842,8351,0.158519,27
24843,8351,0.161647,20
24844,8352,0.310843,30
24845,8352,0.360215,25
24846,8353,0.158519,26
24847,8353,0.158519,16
24848,8353,0.5,22
24849,8353,0.54554,25
24850,8353,0.999975,20
24851,8353,0.5,24
24852,8354,0.962106,25
24853,8354,0.333333,28
24854,8354,0.310843,20
24855,8354,0.333333,23
24856,8354,0.333333,19
24857,8355,0.158519,25
24858,8357,0.310843,26
24859,8357,0.796627,25
24860,8358,0.161647,25
24861,8359,0.161647,25
24862,8360,0.161647,25
24863,8361,0.5,21
24864,8361,0.752319,25
24865,8361,0.5,28
24866,8362,0.108179,27
24867,8362,1.0,21
24868,8362,0.108179,25
24869,8363,0.962106,25
24870,8363,0.5,28
24871,8363,0.999606,20
24872,8363,0.5,24
24873,8364,0.158519,20
24874,8364,1.0,19
24875,8364,0.360215,25
24876,8365,0.904684,20
24877,8365,0.996023,25
24878,8366,0.214378,25
24879,8367,0.714479,20
24880,8367,0.54554,25
24881,8368,0.5,29
24882,8368,0.54554,25
24883,8368,0.839681,20
24884,8368,0.108179,27
24885,8368,0.5,19
24886,8368,0.158519,30
24887,8369,1.0,25
24888,8369,0.972476,20
24889,8369,0.5,23
24890,8369,0.5,19
24891,8370,0.5,21
24892,8370,0.5,19
24893,8370,0.999967,25
24894,8372,0.5,22
24895,8372,0.999998,25
24896,8372,0.95493,20
24897,8372,0.5,19
24898,8374,0.95493,20
24899,8374,1.0,23
24900,8374,1.0,25
24901,8375,0.158519,20
24902,8375,1.0,24
24903,8375,0.108179,25
24904,8376,0.818451,20
24905,8376,1.0,19
24906,8376,0.214378,25
24907,8377,0.996023,25
24908,8377,0.928769,20
24909,8377,0.5,24
24910,8377,0.5,19
24911,8378,0.875462,20
24912,8378,1.0,19
24913,8378,0.980922,25
24914,8379,0.999186,25
24915,8379,0.95493,20
24916,8379,0.333333,23
24917,8379,0.333333,24
24918,8379,0.333333,19
24919,8380,0.5,29
24920,8380,0.5855,25
24921,8380,0.938793,20
24922,8380,0.5,19
24923,8381,1.0,19
24924,8381,0.996023,25
24925,8382,1.0,21
24926,8382,1.0,25
24927,8383,1.0,25
24928,8383,0.875462,20
24929,8383,0.5,24
24930,8383,0.5,19
24931,8384,0.714479,20
24932,8384,0.796627,25
24933,8384,1.0,28
24934,8385,0.5855,25
24935,8385,0.5,28
24936,8385,0.986564,20
24937,8385,0.5,19
24938,8386,0.5,22
24939,8386,1.0,25
24940,8386,0.980509,20
24941,8386,0.5,19
24942,8387,0.682689,20
24943,8387,1.0,29
24944,8387,0.161647,25
24945,8388,0.158519,16
24946,8388,0.5855,25
24947,8388,0.875462,20
24948,8388,0.108179,27
24949,8388,1.0,19
24950,8389,0.684621,20
24951,8389,1.0,19
24952,8389,0.972756,25
24953,8390,0.875462,20
24954,8390,1.0,19
24955,8390,0.999999,25
24956,8391,1.0,29
24957,8391,0.214378,25
24958,8392,0.108179,25
24959,8393,0.5,22
24960,8393,0.108179,25
24961,8393,0.5,28
24962,8393,0.451494,20
24963,8394,0.161647,25
24964,8394,0.5,28
24965,8394,0.986413,20
24966,8394,0.5,21
24967,8395,0.918141,25
24968,8396,0.158519,26
24969,8397,1.0,22
24970,8397,0.503496,25
24971,8398,0.161647,25
24972,8398,0.5,24
24973,8398,0.5,19
24974,8398,0.310843,30
24975,8399,1.0,21
24976,8400,0.108179,25
24977,8401,1.0,28
24978,8402,0.333333,22
24979,8402,0.929393,25
24980,8402,0.333333,28
24981,8402,0.77141,20
24982,8402,0.333333,24
24983,8403,0.614606,20
24984,8403,1.0,28
24985,8404,0.365926,25
24986,8405,0.365926,25
24987,8405,0.5,28
24988,8405,0.451494,20
24989,8405,0.5,19
24990,8406,0.360215,20
24991,8407,1.0,24
24992,8408,0.108179,25
24993,8409,0.108179,20
24994,8409,0.158519,30
24995,8409,0.108179,25
24996,8410,0.538269,25
24997,8411,0.980716,20
24998,8411,0.918141,25
24999,8411,1.0,28
25000,8412,1.0,29
25001,8413,0.538269,20
25002,8413,0.360215,25
25003,8413,1.0,28
25004,8414,1.0,19
25005,8414,0.538269,25
25006,8415,1.0,21
25007,8415,0.891286,25
25008,8417,0.310843,26
25009,8417,0.576289,30
25010,8418,1.0,24
25011,8420,1.0,24
25012,8421,0.158519,26
25013,8421,0.333333,29
25014,8421,0.796627,25
25015,8421,0.158519,20
25016,8421,0.333333,24
25017,8421,0.333333,19
25018,8422,0.158519,17
25019,8422,1.0,24
25020,8423,0.838487,20
25021,8423,0.990999,25
25022,8425,1.0,26
25023,8425,1.0,19
25024,8426,1.0,19
25025,8427,1.0,24
25026,8428,0.214378,20
25027,8429,0.158519,20
25028,8429,1.0,19
25029,8429,0.266143,25
25030,8430,0.158519,20
25031,8430,0.266143,25
25032,8432,1.0,24
25033,8433,0.158519,20
25034,8433,0.266143,25
25035,8434,0.158519,20
25036,8434,1.0,29
25037,8434,0.266143,25
25038,8435,0.158519,20
25039,8435,0.266143,25
25040,8436,0.955357,20
25041,8436,1.0,24
25042,8436,0.990999,25
25043,8437,0.158519,20
25044,8437,0.266143,25
25045,8438,0.158519,20
25046,8438,1.0,24
25047,8438,0.266143,25
25048,8439,0.158519,20
25049,8439,0.266143,25
25050,8440,0.5,22
25051,8440,1.0,25
25052,8440,0.988787,20
25053,8440,0.5,19
25054,8441,0.158519,26
25055,8441,0.158519,30
25056,8442,0.769861,20
25057,8442,0.161647,25
25058,8443,1.0,24
25059,8445,1.0,24
25060,8445,0.310843,30
25061,8445,0.108179,25
25062,8446,0.999975,20
25063,8447,0.310843,16
25064,8449,0.214378,25
25065,8450,0.158519,20
25066,8450,0.108179,25
25067,8451,0.576289,30
25068,8452,0.769861,30
25069,8454,0.360215,20
25070,8454,0.161647,25
25071,8455,0.538269,20
25072,8455,0.108179,25
25073,8456,1.0,24
25074,8457,1.0,24
25075,8456,0.108179,25
25076,8457,0.108179,25
25077,8456,1.0,24
25078,8457,1.0,24
25079,8458,0.682689,26
25080,8458,0.87644,25
25081,8459,0.158519,26
25082,8460,1.0,28
25083,8461,0.158519,20
25084,8461,0.108179,25
25085,7055,0.650727,25
25086,8462,0.650727,25
25087,8463,0.158519,20
25088,8464,0.158519,16
25089,8467,1.0,24
25090,8468,0.158519,16
25091,8468,1.0,19
25092,8468,0.650727,25
25093,8469,0.769861,20
25094,8469,0.158519,26
25095,8470,0.917436,20
25096,8470,1.0,19
25097,8470,0.723405,25
25098,8471,0.5,21
25099,8471,0.5,19
25100,8471,0.999186,25
25101,8472,1.0,29
25102,8472,0.998356,25
25103,8472,0.928769,20
25104,8472,0.108179,27
25105,8473,0.999982,25
25106,8473,0.875462,20
25107,8473,0.5,23
25108,8473,0.5,19
25109,8474,0.333333,22
25110,8474,0.999999,25
25111,8474,0.333333,28
25112,8474,0.95493,20
25113,8474,0.161647,27
25114,8474,0.333333,19
25115,8475,1.0,28
25116,8476,1.0,24
25117,8478,1.0,24
25118,8479,0.838487,26
25119,8479,0.108179,25
25120,8480,0.360215,20
25121,8480,0.161647,25
25122,8481,0.214378,25
25123,8482,0.413559,25
25124,8483,0.459462,25
25125,8484,0.310843,20
25126,8484,0.365926,25
25127,8485,0.360215,20
25128,8485,0.108179,25
25129,8486,1.0,19
25130,8488,0.5,24
25131,8488,0.5,19
25132,8488,0.108179,25
25133,8490,0.25,29
25134,8490,0.25,23
25135,8490,0.25,19
25136,8490,0.310843,26
25137,8490,0.94762,25
25138,8490,0.25,28
25139,8490,0.310843,20
25140,8491,0.158519,27
25141,8491,0.905476,25
25142,8492,0.266143,25
25143,8493,0.158519,26
25144,8493,0.158519,18
25145,8494,1.0,24
25146,8495,0.576289,26
25147,8496,0.158519,17
25148,8496,0.108179,25
25149,8497,0.158519,26
25150,8498,0.684621,20
25151,8498,0.87644,25
25152,8499,0.158519,26
25153,8499,0.310843,16
25154,8499,1.0,24
25155,8500,0.158519,20
25156,8500,1.0,19
25157,8500,0.108179,25
25158,8501,1.0,25
25159,8501,0.158519,18
25160,8502,0.451494,26
25161,8503,1.0,24
25162,8505,1.0,19
25163,8505,0.976671,25
25164,8506,0.5,19
25165,8506,0.5,28
25166,8508,0.158519,26
25167,8508,0.360215,25
25168,8508,0.333333,28
25169,8508,0.333333,24
25170,8508,0.333333,19
25171,8509,0.158519,26
25172,8509,0.5,19
25173,8509,0.5,28
25174,8510,1.0,28
25175,8511,0.108179,20
25176,8511,1.0,24
25177,8511,0.108179,25
25178,8512,0.360215,25
25179,8514,0.310843,27
25180,8516,0.310843,27
25181,8514,1.0,23
25182,8516,1.0,23
25183,8515,0.360215,20
25184,8514,0.310843,27
25185,8516,0.310843,27
25186,8514,1.0,23
25187,8516,1.0,23
25188,8514,0.108179,25
25189,8516,0.108179,25
25190,8517,0.360215,25
25191,8518,1.0,28
25192,8519,0.451494,20
25193,8519,0.158519,26
25194,8519,0.744043,25
25195,8520,0.310843,30
25196,8520,0.360215,25
25197,8521,0.769861,30
25198,8521,0.158519,25
25199,8522,0.158519,26
25200,8523,0.839681,25
25201,8524,1.0,24
25202,8525,0.882182,25
25203,8526,0.360215,25
25204,8527,0.158519,26
25205,8527,0.158519,17
25206,8527,0.796627,25
25207,8527,0.158519,20
25208,8527,1.0,19
25209,8528,0.158519,26
25210,8529,0.214378,25
25211,8530,0.158519,20
25212,8531,0.769861,26
25213,8531,0.158519,18
25214,8532,1.0,23
25215,8533,0.266143,25
25216,8533,1.0,28
25217,8534,0.158519,18
25218,8535,1.0,19
25219,8535,0.316726,25
25220,8536,1.0,24
25221,8537,0.538269,20
25222,8537,0.158519,16
25223,8537,0.999864,25
25224,8538,0.158519,16
25225,8538,0.999995,25
25226,8539,0.158519,16
25227,8539,0.999995,25
25228,8541,0.365926,25
25229,8542,0.576289,26
25230,8542,1.0,24
25231,8542,0.94762,25
25232,8543,0.360215,20
25233,8543,0.682689,16
25234,8543,0.161647,25
25235,8544,0.996023,25
25236,8545,0.875462,20
25237,8545,1.0,23
25238,8545,0.266143,25
25239,8546,0.890401,26
25240,8546,0.214378,25
25241,8546,1.0,28
25242,8546,0.744043,20
25243,8547,0.980922,25
25244,8548,0.158519,16
25245,8548,0.108179,25
25246,8548,0.5,28
25247,8548,0.360215,20
25248,8548,0.5,24
25249,8550,0.495866,20
25250,8550,0.161647,25
25251,8551,0.108179,25
25252,8553,0.108179,25
25253,8554,0.161647,25
25254,8555,0.996023,25
25255,8556,0.682689,26
25256,8556,0.918141,25
25257,8556,0.310843,20
25258,8556,1.0,19
25259,8557,0.360215,20
25260,8558,0.158519,25
25261,8559,0.333333,29
25262,8559,0.538269,25
25263,8559,0.360215,20
25264,8559,0.333333,24
25265,8559,0.333333,19
25266,8560,0.365926,25
25267,8561,0.576289,16
25268,8561,0.108179,25
25269,8562,1.0,24
25270,8563,0.108179,25
25271,8565,0.5,29
25272,8565,0.5,24
25273,8565,0.495866,25
25274,8566,0.5,29
25275,8566,0.5,24
25276,8566,0.310843,25
25277,8567,0.5,29
25278,8567,0.5,24
25279,8567,0.310843,25
25280,8568,1.0,24
25281,8569,0.158519,20
25282,8571,0.614606,20
25283,8571,0.929393,25
25284,8572,0.158519,26
25285,8573,0.158519,30
25286,8574,0.614606,20
25287,8575,0.333333,29
25288,8575,0.158519,16
25289,8575,0.538269,25
25290,8575,0.333333,21
25291,8575,0.333333,24
25292,8576,0.310843,26
25293,8578,0.684621,25
25294,8579,0.682689,30
25295,8580,1.0,24
25296,8581,0.538269,25
25297,8582,0.684621,20
25298,8583,1.0,24
25299,8583,0.161647,25
25300,8584,1.0,19
