new_topic_id,new_topic_new_id,new_topic_relevance_score,new_topic_topic_id
2315,1018,0.99489,11
2342,1032,0.999682,11
2343,1041,0.999682,11
2364,1032,0.999682,11
2365,1041,0.999682,11
2570,1130,0.928139,11
2596,1140,0.928139,11
2626,1148,0.998626,11
2731,1194,0.998626,11
2902,1217,0.928139,11
2913,1220,0.928139,11
2928,1226,0.99489,11
2936,1228,0.983605,11
2946,1231,0.998626,11
3019,1262,0.998626,11
3076,1288,0.682689,11
3111,1298,0.999326,11
3112,1300,0.999855,11
3113,1301,0.769861,11
3147,1321,0.682689,11
3149,1322,0.990678,11
3262,1363,0.769861,11
3269,1366,0.998626,11
3279,1369,0.9973,11
3311,1383,0.890401,11
3350,1399,0.99489,11
3370,1409,0.890401,11
3422,1428,0.9973,11
3424,1429,0.998626,11
3425,1430,0.998626,11
3428,1429,0.998626,11
3429,1430,0.998626,11
3433,1433,0.9973,11
3442,1437,0.999973,11
3446,1441,0.998626,11
3461,1449,0.890401,11
3506,1472,0.682689,11
3538,1489,0.999326,11
3540,1491,0.928139,11
3620,1527,0.998626,11
3652,1544,0.99489,11
3675,1554,0.983605,11
3704,1566,0.990678,11
3738,1579,0.682689,11
3778,1594,0.99489,11
3974,1684,0.682689,11
3993,1689,0.990678,11
3994,1691,0.769861,11
4119,1742,0.998626,11
4139,1751,0.9545,11
4165,1764,0.999682,11
4166,1765,0.928139,11
4174,1768,0.769861,11
4191,1776,0.890401,11
4202,1778,0.99489,11
4473,1874,0.998626,11
4511,1892,0.682689,11
4574,1922,0.9545,11
4586,1927,0.890401,11
4655,1957,0.998626,11
4671,1964,0.682689,11
4706,1976,0.9545,11
4818,2022,0.818451,11
5402,2280,0.890401,11
5538,2329,0.769861,11
5896,2501,0.972193,11
5915,2508,0.990678,11
5943,2522,0.983605,11
5946,2523,0.928139,11
5983,2535,0.682689,11
6059,2570,0.972193,11
6067,2573,0.990678,11
6074,2574,0.99489,11
6176,2618,0.990678,11
6186,2629,0.890401,11
6204,2640,0.972193,11
6637,2830,0.999999,11
6655,2841,0.999989,11
6704,2861,0.890401,11
6712,2866,0.890401,11
6717,2868,0.769861,11
6778,2894,0.890401,11
6855,2924,0.890401,11
6887,2941,0.990678,11
6963,2982,0.890401,11
7029,3017,0.9545,11
7317,3149,0.682689,11
7373,3169,0.928139,11
7448,3203,0.890401,11
7458,3205,0.972193,11
7612,3276,0.99489,11
7617,3279,0.360215,11
7702,3322,0.928139,11
7761,3352,0.682689,11
7835,3389,0.99489,11
7846,3391,0.682689,11
7914,3417,0.99489,11
8063,3490,0.890401,11
8171,3550,0.999937,11
8320,3612,0.998626,11
8577,3716,0.9545,11
8662,3756,0.928139,11
8706,3777,0.769861,11
8875,3844,0.990678,11
9294,4009,0.682689,11
9629,4186,0.769861,11
9646,4194,0.999682,11
9666,4206,0.999996,11
9667,4209,0.999996,11
9673,4206,0.999996,11
9674,4209,0.999996,11
9849,4301,0.998626,11
9995,4373,0.769861,11
10009,4383,0.682689,11
10514,4596,0.972193,11
10553,4615,0.682689,11
10658,4691,0.682689,11
10769,4760,0.9545,11
10785,4773,0.983605,11
10834,4801,0.890401,11
10837,4803,0.999682,11
10855,4819,0.983605,11
10984,4880,0.928139,11
11000,4887,0.769861,11
11001,4888,0.769861,11
11016,4887,0.769861,11
11017,4888,0.769861,11
11187,4957,0.769861,11
11247,4982,0.928139,11
11248,4983,0.928139,11
11354,5020,0.9545,11
11356,5025,0.769861,11
11397,5048,0.890401,11
11400,5049,0.99237,11
11535,5110,0.682689,11
11544,5118,0.99489,11
12133,5384,0.769861,11
12659,5623,0.769861,11
12815,5695,0.928139,11
12991,5772,0.972193,11
13204,5855,0.928139,11
13261,5882,0.682689,11
13265,5883,0.682689,11
13323,5910,0.360215,11
13421,5957,0.9545,11
13506,5996,0.769861,11
13513,6000,0.983605,11
13664,6050,0.769861,11
13754,6089,0.769861,11
13884,6152,0.972193,11
14636,6500,0.9545,11
14738,6540,0.9545,11
14847,6599,0.928139,11
14866,6605,0.682689,11
15036,6679,0.682689,11
15065,6695,0.769861,11
15113,6718,0.983605,11
15125,6721,0.928139,11
15247,6777,0.769861,11
15437,6847,0.990678,11
15567,6905,0.682689,11
15728,6968,0.983605,11
15757,6981,0.9545,11
15895,7044,0.9545,11
15914,7051,0.682689,11
15915,7052,0.769861,11
15977,7078,0.682689,11
16034,7106,0.769861,11
16061,7117,0.495866,11
16117,7138,0.972193,11
16135,7147,0.682689,11
16277,7225,0.998626,11
16318,7247,0.999855,11
16351,7262,0.99489,11
16356,7264,0.99489,11
16471,7313,0.972193,11
16481,7317,0.928139,11
16554,7354,0.769861,11
16563,7359,0.890401,11
16624,7388,0.769861,11
16629,7391,0.9545,11
16699,7428,0.9545,11
16839,7485,0.983605,11
16855,7495,0.983605,11
16862,7500,0.769861,11
16930,7529,0.928139,11
16978,7544,0.769861,11
17137,7612,0.9973,11
17303,7688,0.682689,11
17316,7695,0.928139,11
17318,7696,0.983605,11
17334,7705,0.999326,11
17394,7736,0.928139,11
17408,7744,0.682689,11
17580,7846,0.890401,11
17682,7913,0.818451,11
17699,7926,0.928139,11
18224,8178,0.682689,11
18303,8213,0.682689,11
18824,8439,0.972193,11
19184,8589,0.769861,11
19368,8665,0.99489,11
19444,8704,0.99489,11
19798,8855,0.999326,11
19966,8938,0.990678,11
20023,8964,0.9545,11
20040,8973,0.682689,11
20096,8997,0.999326,11
20142,9020,0.682689,11
20194,9039,0.99489,11
20724,9287,0.682689,11
20904,9369,0.890401,11
20955,9391,0.682689,11
20956,9398,0.682689,11
20957,9403,0.682689,11
20980,9391,0.682689,11
20981,9398,0.682689,11
20982,9403,0.682689,11
20999,9391,0.682689,11
21000,9398,0.682689,11
21001,9403,0.682689,11
21168,9482,0.9973,11
21239,9517,0.983605,11
21280,9526,0.928139,11
21503,9635,0.928139,11
21885,9826,0.769861,11
21926,9841,0.682689,11
22125,9919,0.682689,11
22244,9976,0.999973,11
22279,9990,0.769861,11
22574,10115,0.890401,11
22597,10124,0.769861,11
22618,10131,0.769861,11
22981,10268,0.928139,11
23098,10308,0.9545,11
23316,10395,0.890401,11
23455,10454,0.9545,11
23848,10583,0.999326,11
24279,10776,0.990678,11
24837,11023,0.769861,11
24848,11029,0.682689,11
25045,11099,0.972193,11
25158,11147,0.682689,11
25775,11453,0.928139,11
26059,11568,0.769861,11
26060,11569,0.769861,11
26063,11568,0.769861,11
26064,11569,0.769861,11
26114,11585,0.9545,11
26119,11587,0.682689,11
26129,11594,0.682689,11
26157,11606,0.999326,11
26168,11610,0.769861,11
26239,11635,0.769861,11
26416,11731,0.928139,11
26586,11828,0.769861,11
27611,12268,0.928139,11
27912,12388,0.9545,11
27924,12395,0.769861,11
28544,12621,0.769861,11
28600,12649,0.682689,11
28775,12721,0.998626,11
28850,12748,0.972193,11
429,198,0.576289,11
538,243,0.576289,11
1210,536,0.576289,11
1214,539,0.576289,11
1682,731,0.576289,11
1843,808,0.576289,11
2244,989,0.576289,11
2934,1227,0.576289,11
3254,1360,0.576289,11
4023,1702,0.576289,11
4747,1993,0.576289,11
4898,2056,0.576289,11
5385,2274,0.576289,11
5591,2348,0.576289,11
6001,2543,0.576289,11
6429,2743,0.576289,11
7925,3424,0.576289,11
8535,3698,0.576289,11
9436,4085,0.576289,11
9625,4183,0.576289,11
9680,4216,0.576289,11
9856,4304,0.576289,11
9858,4305,0.576289,11
10047,4401,0.576289,11
10071,4410,0.576289,11
10568,4627,0.576289,11
10587,4644,0.576289,11
10601,4652,0.576289,11
10695,4713,0.576289,11
11340,5012,0.576289,11
12019,5336,0.576289,11
12344,5475,0.576289,11
12345,5476,0.576289,11
12346,5475,0.576289,11
12347,5476,0.576289,11
13880,6150,0.576289,11
14401,6392,0.576289,11
14767,6556,0.576289,11
15634,6931,0.576289,11
15698,6956,0.576289,11
15756,6979,0.576289,11
15898,7045,0.576289,11
16308,7242,0.576289,11
16310,7243,0.576289,11
16496,7326,0.576289,11
16850,7492,0.576289,11
16982,7546,0.576289,11
17307,7690,0.576289,11
17453,7770,0.576289,11
19766,8833,0.576289,11
19988,8950,0.576289,11
20362,9119,0.576289,11
20385,9131,0.576289,11
20676,9264,0.576289,11
21559,9656,0.576289,11
22148,9928,0.576289,11
22518,10096,0.576289,11
22559,10112,0.576289,11
22681,10153,0.576289,11
23716,10525,0.576289,11
24061,10681,0.576289,11
24884,11042,0.576289,11
25146,11139,0.576289,11
25350,11216,0.576289,11
25570,11333,0.576289,11
25711,11413,0.576289,11
27528,12228,0.576289,11
28087,12462,0.576289,11
527,239,0.838487,11
2721,1191,0.838487,11
2738,1196,0.838487,11
2739,1198,0.838487,11
2740,1199,0.838487,11
2741,1200,0.838487,11
2742,1203,0.838487,11
2743,1204,0.838487,11
2744,1206,0.838487,11
2745,1419,0.838487,11
2746,1866,0.838487,11
2759,1196,0.838487,11
2760,1198,0.838487,11
2761,1199,0.838487,11
2762,1200,0.838487,11
2763,1203,0.838487,11
2764,1204,0.838487,11
2765,1206,0.838487,11
2766,1419,0.838487,11
2767,1866,0.838487,11
2777,1196,0.838487,11
2778,1198,0.838487,11
2779,1199,0.838487,11
2780,1200,0.838487,11
2781,1203,0.838487,11
2782,1204,0.838487,11
2783,1206,0.838487,11
2784,1419,0.838487,11
2785,1866,0.838487,11
2795,1196,0.838487,11
2796,1198,0.838487,11
2797,1199,0.838487,11
2798,1200,0.838487,11
2799,1203,0.838487,11
2800,1204,0.838487,11
2801,1206,0.838487,11
2802,1419,0.838487,11
2803,1866,0.838487,11
2818,1196,0.838487,11
2819,1198,0.838487,11
2820,1199,0.838487,11
2821,1200,0.838487,11
2822,1203,0.838487,11
2823,1204,0.838487,11
2824,1206,0.838487,11
2825,1419,0.838487,11
2826,1866,0.838487,11
2836,1196,0.838487,11
2837,1198,0.838487,11
2838,1199,0.838487,11
2839,1200,0.838487,11
2840,1203,0.838487,11
2841,1204,0.838487,11
2842,1206,0.838487,11
2843,1419,0.838487,11
2844,1866,0.838487,11
2857,1196,0.838487,11
2858,1198,0.838487,11
2859,1199,0.838487,11
2860,1200,0.838487,11
2861,1203,0.838487,11
2862,1204,0.838487,11
2863,1206,0.838487,11
2864,1419,0.838487,11
2865,1866,0.838487,11
3168,1331,0.838487,11
3394,1196,0.838487,11
3395,1198,0.838487,11
3396,1199,0.838487,11
3397,1200,0.838487,11
3398,1203,0.838487,11
3399,1204,0.838487,11
3400,1206,0.838487,11
3401,1419,0.838487,11
3402,1866,0.838487,11
3749,1584,0.838487,11
4434,1196,0.838487,11
4435,1198,0.838487,11
4436,1199,0.838487,11
4437,1200,0.838487,11
4438,1203,0.838487,11
4439,1204,0.838487,11
4440,1206,0.838487,11
4441,1419,0.838487,11
4442,1866,0.838487,11
4454,1868,0.838487,11
4503,1890,0.838487,11
4567,1919,0.838487,11
5669,2386,0.838487,11
6178,2619,0.838487,11
6946,2974,0.838487,11
8159,3545,0.838487,11
8719,3785,0.838487,11
8832,3825,0.838487,11
8839,3828,0.838487,11
9030,3905,0.838487,11
9193,3958,0.838487,11
9958,4360,0.838487,11
10003,4378,0.838487,11
11327,5009,0.838487,11
11557,5131,0.838487,11
14921,6629,0.838487,11
16767,7455,0.838487,11
16795,7467,0.838487,11
18490,8286,0.838487,11
18561,8324,0.838487,11
20311,9095,0.838487,11
24950,11066,0.838487,11
25699,11407,0.838487,11
25940,11534,0.838487,11
27969,12414,0.838487,11
28058,12451,0.838487,11
28571,12635,0.838487,11
28693,12689,0.838487,11
102,54,0.451494,11
444,204,0.451494,11
445,206,0.451494,11
457,204,0.451494,11
458,206,0.451494,11
1025,453,0.451494,11
1064,474,0.451494,11
1167,522,0.451494,11
1296,579,0.451494,11
1651,721,0.451494,11
1783,778,0.451494,11
1909,843,0.451494,11
1981,873,0.451494,11
1997,882,0.451494,11
2888,1213,0.451494,11
2893,1214,0.451494,11
2907,1218,0.451494,11
3082,1289,0.451494,11
3091,1291,0.451494,11
3296,1375,0.451494,11
3561,1502,0.451494,11
3611,1523,0.451494,11
3722,1574,0.451494,11
3940,1671,0.451494,11
3947,1673,0.451494,11
3957,1677,0.451494,11
3962,1680,0.451494,11
3997,1692,0.451494,11
4682,1967,0.451494,11
4979,2087,0.451494,11
5114,2142,0.451494,11
5152,2159,0.451494,11
5474,2305,0.451494,11
5756,2430,0.451494,11
5941,2521,0.451494,11
6296,2684,0.451494,11
6935,2969,0.451494,11
7558,3250,0.451494,11
8255,3582,0.451494,11
8326,3617,0.451494,11
8639,3745,0.451494,11
8774,3805,0.451494,11
8775,3808,0.451494,11
8783,3805,0.451494,11
8784,3808,0.451494,11
8877,3846,0.451494,11
9755,4253,0.451494,11
9919,4337,0.451494,11
9986,4370,0.451494,11
10015,4386,0.451494,11
10540,4606,0.451494,11
10613,4663,0.451494,11
11127,4931,0.451494,11
11284,4994,0.451494,11
11376,5034,0.451494,11
11928,5292,0.451494,11
12159,5393,0.451494,11
12451,5529,0.451494,11
12651,5619,0.451494,11
12911,5746,0.451494,11
12998,1375,0.451494,11
12999,5775,0.451494,11
13282,5892,0.451494,11
14430,6403,0.451494,11
15162,6737,0.451494,11
16075,7121,0.451494,11
16127,7143,0.451494,11
16300,7238,0.451494,11
16344,7259,0.451494,11
16392,7275,0.451494,11
16399,7276,0.451494,11
16510,7335,0.451494,11
16826,7478,0.451494,11
16847,7490,0.451494,11
16913,7523,0.451494,11
17173,7627,0.451494,11
17263,7661,0.451494,11
17551,7827,0.451494,11
17843,7988,0.451494,11
17844,7989,0.451494,11
18122,8138,0.451494,11
18670,8375,0.451494,11
19888,8906,0.451494,11
20116,9008,0.451494,11
20270,9078,0.451494,11
20276,9080,0.451494,11
20942,9386,0.451494,11
21038,9419,0.451494,11
21301,9533,0.451494,11
21552,9653,0.451494,11
22230,1375,0.451494,11
22231,5775,0.451494,11
22232,9968,0.451494,11
22665,10149,0.451494,11
23142,10324,0.451494,11
23251,10366,0.451494,11
23410,10429,0.451494,11
24372,10831,0.451494,11
24392,10844,0.451494,11
24636,10937,0.451494,11
24733,10986,0.451494,11
24746,10991,0.451494,11
24747,10992,0.451494,11
24754,10994,0.451494,11
24771,4337,0.451494,11
24772,10998,0.451494,11
24938,11062,0.451494,11
25487,11276,0.451494,11
25692,11405,0.451494,11
25797,11465,0.451494,11
25889,1375,0.451494,11
25890,5775,0.451494,11
25891,9968,0.451494,11
25892,11507,0.451494,11
26094,4931,0.451494,11
26095,11582,0.451494,11
26223,11629,0.451494,11
26272,11654,0.451494,11
26346,11703,0.451494,11
26936,11979,0.451494,11
27199,12087,0.451494,11
27389,12168,0.451494,11
27502,12215,0.451494,11
27977,12415,0.451494,11
28305,12511,0.451494,11
28377,12542,0.451494,11
28508,12605,0.451494,11
28719,12700,0.451494,11
87,49,0.947132,5
157,79,0.999997,5
174,86,0.77141,5
189,92,0.905476,5
202,97,0.905476,5
212,100,0.999759,5
227,105,0.796627,5
236,108,0.972476,5
242,110,0.905476,5
271,121,0.905476,5
283,125,0.999997,5
293,129,0.744043,5
299,134,0.990999,5
321,145,0.999994,5
325,147,0.999997,5
328,148,0.999997,5
346,156,0.99999,5
378,170,0.99737,5
467,207,0.990678,5
510,230,0.998333,5
593,270,0.94762,5
674,303,0.99999,5
700,319,0.972476,5
704,320,0.744043,5
717,323,0.995869,5
721,324,0.928139,5
722,325,0.9545,5
728,326,0.9545,5
750,335,0.999355,5
789,352,0.161647,5
841,376,0.818451,5
853,383,0.316726,5
885,396,0.972476,5
887,397,0.684621,5
904,401,0.891286,5
928,410,0.161647,5
952,420,0.994953,5
973,430,0.77141,5
1037,458,0.99237,5
1180,526,0.983605,5
1259,555,0.818451,5
1260,556,0.161647,5
1271,564,0.928139,5
1278,569,0.993856,5
1282,570,0.99237,5
1293,578,0.983783,5
1326,588,0.857896,5
1335,593,0.983783,5
1360,604,0.999993,5
1434,631,0.917436,5
1440,634,0.976671,5
1473,647,0.857896,5
1501,658,0.990678,5
1509,662,0.999993,5
1512,663,0.999759,5
1520,667,0.999326,5
1577,695,0.459462,5
1586,699,0.972476,5
1603,705,0.998287,5
1611,707,0.928139,5
1626,715,0.9545,5
1644,719,0.9545,5
1688,733,0.96136,5
1696,736,0.796627,5
1702,738,0.77141,5
1746,757,0.980716,5
1759,765,0.714479,5
1796,784,0.999973,5
1804,789,0.999759,5
1825,800,0.818451,5
1853,814,0.714479,5
1857,817,0.998663,5
1860,818,0.995015,5
1862,819,0.999346,5
1864,820,0.99737,5
1882,829,0.980716,5
1926,846,0.999816,5
1937,850,0.976671,5
1948,855,0.990999,5
1950,856,0.999997,5
2001,882,0.714479,5
2008,888,0.99999,5
2047,904,0.928769,5
2072,914,0.999981,5
2088,922,0.990786,5
2096,925,0.994953,5
2118,935,0.999986,5
2123,936,0.995015,5
2135,941,0.928769,5
2144,944,0.983605,5
2152,949,0.77141,5
2163,951,0.990786,5
2174,955,0.967321,5
2192,963,0.995077,5
2199,968,0.161647,5
2217,979,0.795202,5
2220,980,0.795202,5
2229,984,0.990999,5
2235,986,0.905476,5
2335,1028,0.87644,5
2352,1035,0.999966,5
2361,1039,0.891286,5
2370,1043,0.161647,5
2375,1046,0.99246,5
2382,1049,0.796627,5
2397,1055,0.905476,5
2419,1066,0.986413,5
2432,1071,0.928769,5
2435,1072,0.972476,5
2441,1074,0.972476,5
2449,1077,0.999813,5
2474,1089,0.983783,5
2477,1090,0.796627,5
2480,1091,0.905476,5
2486,1093,0.744043,5
2525,1107,0.796627,5
2534,1111,0.972476,5
2536,1112,0.972476,5
2539,1113,0.77141,5
2568,1129,0.999997,5
2573,1131,0.999965,5
2578,1135,0.999997,5
2586,1137,0.917436,5
2589,1138,0.967645,5
2616,1145,0.999997,5
2619,1146,0.999981,5
2630,1148,0.77141,5
2633,1150,0.161647,5
2637,1153,0.988915,5
2643,1155,0.999998,5
2655,1161,0.928769,5
2666,1166,0.918141,5
2690,1175,0.995973,5
2878,1208,0.796627,5
2884,1211,0.714479,5
2905,1217,0.316726,5
2916,1220,0.316726,5
2941,1229,0.999606,5
2995,1252,0.857896,5
3039,1272,0.999767,5
3041,1273,0.967645,5
3055,1277,0.857896,5
3079,1288,0.967645,5
3095,1291,0.928139,5
3098,1293,0.96136,5
3105,1295,0.904684,5
3119,1302,0.161647,5
3132,1312,0.955357,5
3199,1351,0.214378,5
3319,1384,0.967645,5
3357,1402,0.972476,5
3363,1406,0.87644,5
3377,1413,0.998932,5
3572,1507,0.928139,5
3586,1512,0.891286,5
3658,1545,0.795202,5
3672,1553,0.976671,5
3691,1561,0.983783,5
3693,1562,0.983783,5
3695,1563,0.983783,5
3698,1564,0.983783,5
3700,1565,0.214378,5
3701,1567,0.214378,5
3707,1565,0.214378,5
3708,1567,0.214378,5
3790,1598,0.796627,5
3826,1622,0.976671,5
3832,1624,0.972476,5
3949,1674,0.744043,5
3966,1680,0.928139,5
3985,1686,0.972476,5
4012,1697,0.744043,5
4049,1713,0.904684,5
4053,1715,0.96136,5
4079,1725,0.928769,5
4084,1728,0.99393,5
4093,1732,0.795202,5
4096,1733,0.714479,5
4100,1735,0.795202,5
4102,1736,0.714479,5
4111,1739,0.983605,5
4116,1741,0.96136,5
4118,1742,0.714479,5
4121,1744,0.87644,5
4143,1752,0.161647,5
4159,1761,0.796627,5
4188,1774,0.87644,5
4211,1781,0.928769,5
4247,1793,0.744043,5
4251,1794,0.967645,5
4257,1798,0.87644,5
4286,1813,0.993856,5
4289,1814,0.999763,5
4292,1815,0.99737,5
4295,1816,0.988915,5
4298,1817,0.988915,5
4303,1818,0.998663,5
4307,1820,0.999763,5
4316,1822,0.9545,5
4348,1834,0.995921,5
4368,1843,0.857896,5
4378,1846,0.976671,5
4384,1848,0.972476,5
4391,1850,0.928769,5
4398,1853,0.96136,5
4402,1855,0.818451,5
4430,1864,0.77141,5
4452,1867,0.972193,5
4470,1873,0.684621,5
4475,1875,0.9545,5
4485,1880,0.714479,5
4487,1881,0.928139,5
4514,1892,0.98396,5
4522,1896,0.161647,5
4524,1899,0.365926,5
4558,1915,0.928139,5
4599,1933,0.87644,5
4633,1945,0.714479,5
4667,1961,0.972476,5
4676,1965,0.744043,5
4678,1966,0.972193,5
4684,1968,0.999966,5
4690,1969,0.96136,5
4696,1972,0.980922,5
4724,1983,0.77141,5
4772,2005,0.818451,5
4803,2017,0.77141,5
4832,2028,0.995921,5
4856,2037,0.684621,5
4876,2045,0.928769,5
4878,2046,0.77141,5
4881,2047,0.77141,5
4957,2076,0.714479,5
4960,2077,0.928769,5
4978,2086,0.999992,5
5008,2101,0.891286,5
5011,2102,0.891286,5
5025,2107,0.928769,5
5029,2108,0.796627,5
5037,2111,0.928769,5
5040,2112,0.744043,5
5042,2113,0.891286,5
5058,2121,0.928769,5
5083,2130,0.99246,5
5097,2135,0.796627,5
5130,2147,0.999981,5
5134,2150,0.999997,5
5147,2156,0.99676,5
5163,2161,0.5855,5
5165,2162,0.999953,5
5175,2168,0.999997,5
5178,2169,0.999997,5
5208,2181,0.999986,5
5216,2185,0.316726,5
5329,2248,0.998311,5
5341,2253,0.684621,5
5373,2266,0.972476,5
5419,2285,0.999997,5
5424,2287,0.999996,5
5434,2290,0.999997,5
5486,2311,0.990893,5
5487,2314,0.990893,5
5499,2311,0.990893,5
5500,2314,0.990893,5
5508,2315,0.983783,5
5541,2329,0.972193,5
5547,2330,0.998932,5
5554,2332,0.928139,5
5579,2343,0.99998,5
5584,2345,0.928139,5
5592,2349,0.972193,5
5625,2366,0.744043,5
5661,2378,0.905476,5
5749,2425,0.980716,5
5789,2449,0.744043,5
5826,2468,0.87644,5
5873,2492,0.161647,5
5884,2495,0.214378,5
5886,2496,0.99915,5
5905,2504,0.99489,5
5917,2508,0.999937,5
5990,2538,0.795202,5
5998,2542,0.714479,5
6014,2550,0.993781,5
6020,2553,0.972193,5
6024,2555,0.928139,5
6029,2557,0.999999,5
6034,2560,0.9545,5
6038,2561,0.928139,5
6089,2582,0.818451,5
6092,2583,0.999981,5
6106,2586,0.744043,5
6107,2587,0.972476,5
6130,2598,0.967321,5
6142,2604,0.96136,5
6225,2650,0.976671,5
6231,2654,0.998932,5
6242,2658,0.917436,5
6251,2662,0.994953,5
6283,2675,0.999953,5
6284,2676,0.99989,5
6369,2716,0.744043,5
6390,2725,0.990893,5
6414,2737,0.161647,5
6422,2740,0.976671,5
6431,2743,0.947132,5
6434,2745,0.214378,5
6437,2747,0.161647,5
6466,2763,0.714479,5
6479,2768,0.928769,5
6495,2775,0.996718,5
6525,2784,0.994953,5
6529,2785,0.99237,5
6553,2795,0.980509,5
6571,2803,0.980509,5
6620,2824,0.947132,5
6626,2826,0.94762,5
6632,2828,0.998663,5
6641,2832,0.684621,5
6662,2845,0.999606,5
6666,2847,0.995015,5
6669,2848,0.993856,5
6672,2849,0.999346,5
6675,2850,0.99737,5
6678,2851,0.996718,5
6681,2852,0.99737,5
6684,2853,0.99737,5
6687,2854,0.988915,5
6690,2855,0.988915,5
6693,2856,0.993856,5
6696,2857,0.998663,5
6700,2859,0.928769,5
6716,2867,0.214378,5
6720,2868,0.972193,5
6735,2875,0.998932,5
6737,2876,0.928769,5
6741,2877,0.928139,5
6753,2881,0.928139,5
6763,2885,0.997902,5
6824,2911,0.99998,5
6828,2912,0.928139,5
6833,2914,0.796627,5
6844,2920,0.795202,5
6848,2921,0.999499,5
6861,2925,0.928769,5
6876,2934,0.161647,5
6897,2950,0.972193,5
6932,2967,0.928139,5
6949,2974,0.999864,5
6987,2993,0.983783,5
7009,3010,0.96136,5
7032,3017,0.999346,5
7058,3028,0.818451,5
7066,3031,0.796627,5
7107,3051,0.928769,5
7118,3055,0.905476,5
7121,3056,0.917436,5
7145,3069,0.891286,5
7148,3070,0.891286,5
7157,3073,0.796627,5
7162,3076,0.891286,5
7165,3077,0.972476,5
7186,3085,0.905476,5
7195,3088,0.972476,5
7200,3090,0.972476,5
7203,3091,0.796627,5
7206,3092,0.905476,5
7246,3114,0.999992,5
7334,3154,0.891286,5
7355,3162,0.999993,5
7429,3196,0.744043,5
7456,3204,0.99489,5
7488,3215,0.857896,5
7501,3223,0.972476,5
7507,3225,0.928139,5
7510,3226,0.999993,5
7529,3238,0.947132,5
7546,3245,0.972476,5
7552,3248,0.999483,5
7566,3252,0.818451,5
7603,3272,0.891286,5
7642,3290,0.795202,5
7675,3307,0.161647,5
7678,3308,0.928139,5
7686,3312,0.995869,5
7691,3315,0.999819,5
7724,3332,0.972193,5
7743,3344,0.77141,5
7758,3350,0.980716,5
7775,3359,0.905476,5
7794,3368,0.988915,5
7817,3379,0.214378,5
7833,3388,0.997335,5
7838,3389,0.999937,5
7849,3391,0.999973,5
7853,3392,0.928139,5
7866,3396,0.996675,5
7872,3399,0.96136,5
7875,3400,0.972193,5
7895,3410,0.928139,5
7902,3413,0.905476,5
7913,3417,0.972193,5
7936,3427,0.986413,5
7939,3429,0.9545,5
7941,3430,0.928769,5
7961,3442,0.980509,5
7963,3443,0.980509,5
7987,3457,0.998311,5
8009,3465,0.96136,5
8019,3469,0.96136,5
8024,3472,0.999336,5
8033,3474,0.997335,5
8099,3510,0.983783,5
8102,3511,0.983783,5
8104,3512,0.983783,5
8113,3520,0.947132,5
8118,3523,0.995077,5
8156,3542,0.999483,5
8338,3622,0.929393,5
8364,3630,0.976671,5
8366,1714,0.976671,5
8367,3631,0.976671,5
8375,3633,0.96136,5
8378,3634,0.976671,5
8384,3637,0.928139,5
8419,3653,0.94762,5
8432,3658,0.99489,5
8444,3661,0.999816,5
8452,3667,0.744043,5
8465,3670,0.714479,5
8477,3675,0.99246,5
8481,3676,0.972476,5
8485,3677,0.999993,5
8487,3678,0.976671,5
8500,3682,0.928139,5
8547,3703,0.684621,5
8571,3714,0.77141,5
8588,3725,0.993856,5
8590,3726,0.995015,5
8599,3729,0.993856,5
8602,3730,0.998663,5
8604,3731,0.999763,5
8606,3732,0.99737,5
8609,3733,0.99737,5
8612,3734,0.999346,5
8615,3735,0.999491,5
8618,3736,0.99737,5
8625,3739,0.967645,5
8631,3740,0.928769,5
8633,3742,0.891286,5
8642,3746,0.796627,5
8702,3775,0.161647,5
8764,3801,0.972476,5
8812,3817,0.98396,5
8829,3823,0.891286,5
8862,3839,0.998287,5
8872,3843,0.976671,5
8880,3846,0.917436,5
8914,3863,0.266143,5
8927,3867,0.161647,5
8938,3870,0.365926,5
8982,3889,0.795202,5
8989,3892,0.161647,5
9046,3911,0.928139,5
9055,3910,0.928139,5
9056,3914,0.928139,5
9068,3917,0.928769,5
9081,3921,0.714479,5
9206,3966,0.795202,5
9225,3976,0.972476,5
9228,3977,0.992549,5
9231,3978,0.744043,5
9296,4013,0.214378,5
9299,4015,0.994953,5
9303,4016,0.904684,5
9324,4022,0.967321,5
9327,4023,0.988915,5
9332,4024,0.818451,5
9339,4027,0.972476,5
9353,4032,0.94762,5
9356,4033,0.891286,5
9359,4034,0.947132,5
9367,4038,0.905476,5
9372,4039,0.972476,5
9374,4040,0.983783,5
9386,4049,0.744043,5
9393,4052,0.917436,5
9432,4081,0.214378,5
9465,4100,0.929393,5
9496,4120,0.990893,5
9501,4122,0.87644,5
9519,4132,0.744043,5
9540,4144,0.980922,5
9592,4167,0.999499,5
9596,4168,0.995077,5
9690,4221,0.999998,5
9732,4243,0.413559,5
9808,4279,0.993856,5
9814,4283,0.928769,5
9818,4286,0.214378,5
9836,4291,0.918141,5
9915,4336,0.266143,5
9962,4361,0.684621,5
9967,4364,0.972476,5
9971,4365,0.917436,5
9984,4368,0.714479,5
9989,4370,0.990678,5
10011,4383,0.857896,5
10018,4386,0.995973,5
10022,4389,0.99246,5
10041,4397,0.99986,5
10053,4403,0.161647,5
10062,4405,0.98396,5
